date,Open,High,Low,Close,Volume,ret
1996-03-01,640.4299926757812,656.969970703125,627.6300048828125,645.5,8984200000,0.007916567590839696
1996-04-01,645.5,656.6799926757812,624.1400146484375,654.1699829101562,8875580000,0.01343142201418468
1996-05-01,654.1699829101562,681.0999755859375,630.0700073242188,669.1199951171875,8921140000,0.022853405991703157
1996-06-01,669.1199951171875,680.3200073242188,658.75,670.6300048828125,7930840000,0.0022567099722681228
1996-07-01,670.6300048828125,675.8800048828125,605.8800048828125,639.9500122070312,8849860000,-0.045748016719207696
1996-08-01,639.9500122070312,670.6799926757812,639.489990234375,651.989990234375,7380320000,0.01881393514756069
1996-09-01,651.989990234375,690.8800048828125,643.969970703125,687.3300170898438,8064070000,0.05420332732833044
1996-10-01,687.3099975585938,714.0999755859375,684.4400024414062,705.27001953125,9703670000,0.026101002422918018
1996-11-01,705.27001953125,762.1199951171875,701.2999877929688,757.02001953125,8763850000,0.07337615178140577
1996-12-01,757.02001953125,761.75,716.6900024414062,740.739990234375,9089170000,-0.021505414489508046
1997-01-01,740.739990234375,794.6699829101562,729.5499877929688,786.1599731445312,11635830000,0.061317039054128886
1997-02-01,786.1599731445312,817.6799926757812,773.4299926757812,790.8200073242188,9715930000,0.0059275902346540565
1997-03-01,790.8200073242188,814.9000244140625,756.1300048828125,757.1199951171875,10120760000,-0.04261401064074877
1997-04-01,757.1199951171875,804.1300048828125,733.5399780273438,801.3400268554688,10454880000,0.05840557906734034
1997-05-01,801.3400268554688,851.8699951171875,793.2100219726562,848.280029296875,10106650000,0.05857688480332501
1997-06-01,848.280029296875,902.0900268554688,838.8200073242188,885.1400146484375,10857950000,0.043452614795275846
1997-07-01,885.1400146484375,957.72998046875,884.5399780273438,954.3099975585938,11958120000,0.07814580943742477
1997-08-01,954.2899780273438,964.1699829101562,893.3400268554688,899.469970703125,10606100000,-0.057465631708528364
1997-09-01,899.469970703125,960.5900268554688,899.469970703125,947.280029296875,11383000000,0.053153590615567126
1997-10-01,947.280029296875,983.1199951171875,855.27001953125,914.6199951171875,14017260000,-0.03447769737522033
1997-11-01,914.6199951171875,964.5499877929688,900.6099853515625,955.4000244140625,10173620000,0.04458685521263939
1997-12-01,955.4000244140625,986.25,924.9199829101562,970.4299926757812,11958880000,0.01573159710869443
1998-01-01,970.4299926757812,992.6500244140625,912.8300170898438,980.280029296875,12733830000,0.010150177442407982
1998-02-01,980.280029296875,1051.6600341796875,980.280029296875,1049.3399658203125,11656550000,0.07044919253631243
1998-03-01,1049.3399658203125,1113.0699462890625,1030.8699951171875,1101.75,13719590000,0.049945714341220526
1998-04-01,1101.75,1132.97998046875,1076.699951171875,1111.75,13656060000,0.009076469253460395
1998-05-01,1111.75,1130.52001953125,1074.3900146484375,1090.8199462890625,11477140000,-0.018826223261468433
1998-06-01,1090.8199462890625,1145.1500244140625,1074.6700439453125,1133.8399658203125,13551970000,0.03943824063504042
1998-07-01,1133.8399658203125,1190.5799560546875,1114.300048828125,1120.6700439453125,14194800000,-0.011615326917385427
1998-08-01,1120.6700439453125,1121.7900390625,957.280029296875,957.280029296875,15071550000,-0.14579671825011387
1998-09-01,957.280029296875,1066.1099853515625,939.97998046875,1017.010009765625,16714080000,0.06239551504341101
1998-10-01,1017.010009765625,1103.780029296875,923.3200073242188,1098.6700439453125,18001650000,0.08029422856762891
1998-11-01,1098.6700439453125,1192.969970703125,1098.6700439453125,1163.6300048828125,13451280000,0.05912599628568138
1998-12-01,1163.6300048828125,1244.9300537109375,1136.8900146484375,1229.22998046875,15181450000,0.056375287084956094
1999-01-01,1229.22998046875,1280.3699951171875,1205.4599609375,1279.6400146484375,16213500000,0.04100944085374847
1999-02-01,1279.6400146484375,1283.8399658203125,1211.8900146484375,1238.3299560546875,14555860000,-0.032282562377591306
1999-03-01,1238.3299560546875,1323.8199462890625,1216.030029296875,1286.3699951171875,18002500000,0.0387942154089167
1999-04-01,1286.3699951171875,1371.56005859375,1282.56005859375,1335.1800537109375,18523200000,0.03794402759627746
1999-05-01,1335.1800537109375,1375.97998046875,1277.31005859375,1301.8399658203125,15880260000,-0.024970480796175143
1999-06-01,1301.8399658203125,1372.9300537109375,1277.469970703125,1372.7099609375,16079170000,0.054438331114324834
1999-07-01,1372.7099609375,1420.3299560546875,1328.489990234375,1328.719970703125,15332930000,-0.032046092391091685
1999-08-01,1328.719970703125,1382.8399658203125,1267.72998046875,1320.4100341796875,15818550000,-0.006254091687235008
1999-09-01,1320.4100341796875,1361.3900146484375,1256.260009765625,1282.7099609375,16438700000,-0.028551792448024638
1999-10-01,1282.7099609375,1373.1700439453125,1233.699951171875,1362.9300537109375,18832000000,0.0625395414523846
1999-11-01,1362.9300537109375,1425.31005859375,1346.4100341796875,1388.9100341796875,18384820000,0.019061858969220413
1999-12-01,1388.9100341796875,1473.0999755859375,1387.3800048828125,1469.25,19640690000,0.05784389473992291
2000-01-01,1469.25,1478.0,1350.1400146484375,1394.4599609375,21494400000,-0.05090354879190062
2000-02-01,1394.4599609375,1444.550048828125,1325.0699462890625,1366.4200439453125,20912000000,-0.020108083256356934
2000-03-01,1366.4200439453125,1552.8699951171875,1346.6199951171875,1498.5799560546875,26156200000,0.09671982835364812
2000-04-01,1498.5799560546875,1527.18994140625,1339.4000244140625,1452.4300537109375,20106460000,-0.030795755780191336
2000-05-01,1452.4300537109375,1481.510009765625,1361.0899658203125,1420.5999755859375,19898300000,-0.021915050603417807
2000-06-01,1420.5999755859375,1488.9300537109375,1420.5999755859375,1454.5999755859375,21738300000,0.023933549615877237
2000-07-01,1454.5999755859375,1517.3199462890625,1413.8900146484375,1430.8299560546875,19089100000,-0.016341275904170893
2000-08-01,1430.8299560546875,1525.2099609375,1425.4300537109375,1517.6800537109375,20363700000,0.06069910494167097
2000-09-01,1517.6800537109375,1530.0899658203125,1419.43994140625,1436.510009765625,20838300000,-0.053482974719764265
2000-10-01,1436.52001953125,1454.8199462890625,1305.7900390625,1429.4000244140625,25951400000,-0.00494948542177065
2000-11-01,1429.4000244140625,1438.4599609375,1294.9000244140625,1314.949951171875,20532300000,-0.08006861010730892
2000-12-01,1314.949951171875,1389.050048828125,1254.0699462890625,1320.280029296875,23610800000,0.004053445623728669
2001-01-01,1320.280029296875,1383.3699951171875,1274.6199951171875,1366.010009765625,27829800000,0.03463657667616449
2001-02-01,1366.010009765625,1376.3800048828125,1215.43994140625,1239.93994140625,21644400000,-0.09229073539585964
2001-03-01,1239.93994140625,1267.4200439453125,1081.18994140625,1160.3299560546875,27806610000,-0.06420471080339152
2001-04-01,1160.3299560546875,1269.300048828125,1091.989990234375,1249.4599609375,25409990000,0.07681436165439459
2001-05-01,1249.4599609375,1315.9300537109375,1232.0,1255.8199462890625,24525900000,0.005090187401275648
2001-06-01,1255.8199462890625,1286.6199951171875,1203.030029296875,1224.3800048828125,24748030000,-0.02503538942756467
2001-07-01,1224.4200439453125,1239.780029296875,1165.5400390625,1211.22998046875,23793710000,-0.010740149595403703
2001-08-01,1211.22998046875,1226.27001953125,1124.8699951171875,1133.5799560546875,23359200000,-0.06410840688075747
2001-09-01,1133.5799560546875,1155.4000244140625,944.75,1040.93994140625,25025290000,-0.08172340570563885
2001-10-01,1040.93994140625,1110.6099853515625,1026.760009765625,1059.780029296875,29951280000,0.018099111333141016
2001-11-01,1059.780029296875,1163.3800048828125,1054.31005859375,1139.449951171875,26330000000,0.0751759041240454
2001-12-01,1139.449951171875,1173.6199951171875,1114.530029296875,1148.0799560546875,25128570000,0.0075738340889277556
2002-01-01,1148.0799560546875,1176.969970703125,1081.6600341796875,1130.199951171875,29746200000,-0.015573832456979853
2002-02-01,1130.199951171875,1130.199951171875,1074.3599853515625,1106.72998046875,26047600000,-0.020766211039727644
2002-03-01,1106.72998046875,1173.93994140625,1106.72998046875,1147.3900146484375,26563200000,0.03673889286207466
2002-04-01,1147.3900146484375,1147.8399658203125,1063.4599609375,1076.9200439453125,28568900000,-0.061417625919219065
2002-05-01,1076.9200439453125,1106.5899658203125,1048.9599609375,1067.1400146484375,26905500000,-0.009081481352177012
2002-06-01,1067.1400146484375,1070.739990234375,952.9199829101562,989.8200073242188,29981510000,-0.0724553538081798
2002-07-01,989.8200073242188,994.4600219726562,775.6799926757812,911.6199951171875,42228720000,-0.07900427514940767
2002-08-01,911.6199951171875,965.0,833.4400024414062,916.0700073242188,29298400000,0.004881433306494376
2002-09-01,916.0700073242188,924.02001953125,800.2000122070312,815.280029296875,27723710000,-0.11002431825242787
2002-10-01,815.280029296875,907.4400024414062,768.6300048828125,885.760009765625,37856310000,0.08644880033371405
2002-11-01,885.760009765625,941.8200073242188,872.0499877929688,936.3099975585938,29200960000,0.05706962070498589
2002-12-01,936.3099975585938,954.280029296875,869.4500122070312,879.8200073242188,25993640000,-0.06033257188502883
2003-01-01,879.8200073242188,935.0499877929688,840.3400268554688,855.7000122070312,30749580000,-0.02741469268304464
2003-02-01,855.7000122070312,864.6400146484375,806.2899780273438,841.1500244140625,25235300000,-0.01700360825687175
2003-03-01,841.1500244140625,895.9000244140625,788.9000244140625,848.1799926757812,30080030000,0.008357567684332823
2003-04-01,848.1799926757812,924.239990234375,847.8499755859375,916.9199829101562,29669610000,0.0810441071800323
2003-05-01,916.9199829101562,965.3800048828125,902.8300170898438,963.5900268554688,30952100000,0.050898709609522585
2003-06-01,963.5900268554688,1015.3300170898438,963.5900268554688,974.5,31219400000,0.011322214676852127
2003-07-01,974.5,1015.4099731445312,962.0999755859375,990.3099975585938,31553200000,0.016223701958536507
2003-08-01,990.3099975585938,1011.010009765625,960.8400268554688,1008.010009765625,24881470000,0.017873203593487874
2003-09-01,1008.010009765625,1040.2900390625,990.3599853515625,995.969970703125,29940110000,-0.011944364585525724
2003-10-01,995.969970703125,1053.7900390625,995.969970703125,1050.7099609375,32298500000,0.05496148663571665
2003-11-01,1050.7099609375,1063.6500244140625,1031.199951171875,1058.199951171875,24463220000,0.0071285040713728876
2003-12-01,1058.199951171875,1112.56005859375,1053.4100341796875,1111.9200439453125,27839130000,0.05076554077889206
2004-01-01,1111.9200439453125,1155.3800048828125,1105.0799560546875,1131.1300048828125,32820000000,0.017276386950755285
2004-02-01,1131.1300048828125,1158.97998046875,1124.43994140625,1144.93994140625,27985600000,0.01220897373761054
2004-03-01,1144.93994140625,1163.22998046875,1087.1600341796875,1126.2099609375,33597900000,-0.01635891961786684
2004-04-01,1126.2099609375,1150.5699462890625,1107.22998046875,1107.300048828125,31611900000,-0.016790751960348183
2004-05-01,1107.300048828125,1127.739990234375,1076.3199462890625,1120.6800537109375,29326400000,0.01208345009735412
2004-06-01,1120.6800537109375,1146.3399658203125,1113.3199462890625,1140.8399658203125,27529500000,0.017988998771432563
2004-07-01,1140.8399658203125,1140.8399658203125,1078.780029296875,1101.719970703125,29285600000,-0.034290519520026264
2004-08-01,1101.719970703125,1109.6800537109375,1060.719970703125,1104.239990234375,26586800000,0.0022873503233691306
2004-09-01,1104.239990234375,1131.5400390625,1099.1800537109375,1114.5799560546875,26829870000,0.009363875526838816
2004-10-01,1114.5799560546875,1142.050048828125,1090.2900390625,1130.199951171875,31511000000,0.014014243690939843
2004-11-01,1130.199951171875,1188.4599609375,1127.5999755859375,1173.8199462890625,30460280000,0.03859493629597055
2004-12-01,1173.780029296875,1217.3299560546875,1173.780029296875,1211.9200439453125,31102500000,0.03245821284320516
2005-01-01,1211.9200439453125,1217.800048828125,1163.75,1181.27001953125,31498800000,-0.025290467442294018
2005-02-01,1181.27001953125,1212.43994140625,1180.949951171875,1203.5999755859375,29297410000,0.018903346132113308
2005-03-01,1203.5999755859375,1229.1099853515625,1163.68994140625,1180.5899658203125,39014150000,-0.01911765556028966
2005-04-01,1180.5899658203125,1191.8800048828125,1136.1500244140625,1156.8499755859375,43424270000,-0.020108582083263493
2005-05-01,1156.8499755859375,1199.56005859375,1146.1800537109375,1191.5,39321990000,0.02995204663120865
2005-06-01,1191.5,1219.5899658203125,1188.300048828125,1191.3299560546875,40334040000,-0.00014271417986777557
2005-07-01,1191.3299560546875,1245.1500244140625,1183.550048828125,1234.1800537109375,37464670000,0.03596828690361842
2005-08-01,1234.1800537109375,1245.8599853515625,1201.0699462890625,1220.3299560546875,42030090000,-0.011222104598600069
2005-09-01,1220.3299560546875,1243.1300048828125,1205.3499755859375,1228.81005859375,44777510000,0.00694902431673361
2005-10-01,1228.81005859375,1233.3399658203125,1168.199951171875,1207.010009765625,49793790000,-0.01774077993231349
2005-11-01,1207.010009765625,1270.6400146484375,1201.0699462890625,1249.47998046875,45102870000,0.035186096519093324
2005-12-01,1249.47998046875,1275.800048828125,1246.5899658203125,1248.2900390625,41756130000,-0.0009523493171964548
2006-01-01,1248.2900390625,1294.9000244140625,1245.739990234375,1280.0799560546875,49211650000,0.025466771341108085
2006-02-01,1280.0799560546875,1297.5699462890625,1253.6099853515625,1280.6600341796875,42859940000,0.0004531577283561905
2006-03-01,1280.6600341796875,1310.8800048828125,1268.4200439453125,1294.8699951171875,50905040000,0.011095810408889628
2006-04-01,1302.8800048828125,1318.1600341796875,1280.739990234375,1310.6099853515625,43308430000,0.01215565291784415
2006-05-01,1310.6099853515625,1326.699951171875,1245.3399658203125,1270.0899658203125,54312830000,-0.030916916538203165
2006-06-01,1270.050048828125,1290.6800537109375,1219.2900390625,1270.199951171875,54873260000,8.659650459597046e-05
2006-07-01,1270.06005859375,1280.4200439453125,1224.5400390625,1276.6600341796875,46348220000,0.0050858788034533475
2006-08-01,1278.530029296875,1306.739990234375,1261.300048828125,1303.8199462890625,50485620000,0.02127419311502643
2006-09-01,1303.800048828125,1340.280029296875,1290.9300537109375,1335.8499755859375,49001440000,0.024566297967782313
2006-10-01,1335.8199462890625,1389.449951171875,1327.0999755859375,1377.93994140625,56793620000,0.03150800358539563
2006-11-01,1377.760009765625,1407.8900146484375,1360.97998046875,1400.6300048828125,55343930000,0.016466656343095964
2006-12-01,1400.6300048828125,1431.81005859375,1385.9300537109375,1418.300048828125,47578780000,0.012615782814670462
2007-01-01,1418.030029296875,1441.6099853515625,1403.969970703125,1438.239990234375,56686200000,0.014059043023177953
2007-02-01,1437.9000244140625,1461.5699462890625,1389.4200439453125,1406.8199462890625,51844990000,-0.021846175991944383
2007-03-01,1406.800048828125,1438.8900146484375,1363.97998046875,1420.8599853515625,67622250000,0.009979982939206433
2007-04-01,1420.8299560546875,1498.02001953125,1416.3699951171875,1482.3699951171875,57032470000,0.043290690426759815
2007-05-01,1482.3699951171875,1535.56005859375,1476.699951171875,1530.6199951171875,64958050000,0.032549228707361655
2007-06-01,1530.6199951171875,1540.56005859375,1484.1800537109375,1503.3499755859375,65322800000,-0.01781632254788501
2007-07-01,1504.6600341796875,1555.9000244140625,1454.25,1455.27001953125,70337430000,-0.03198187836198829
2007-08-01,1455.1800537109375,1503.8900146484375,1370.5999755859375,1473.989990234375,91381760000,0.012863572018857905
2007-09-01,1473.9599609375,1538.739990234375,1439.2900390625,1526.75,57809700000,0.03579400817860079
2007-10-01,1527.2900390625,1576.0899658203125,1489.56005859375,1549.3800048828125,76022580000,0.014822338223554832
2007-11-01,1545.7900390625,1545.7900390625,1406.0999755859375,1481.1400146484375,86246950000,-0.04404341737941575
2007-12-01,1479.6300048828125,1523.5699462890625,1435.6500244140625,1468.3599853515625,64821670000,-0.008628508561297932
2008-01-01,1467.969970703125,1471.77001953125,1270.050048828125,1378.550048828125,98475340000,-0.06116343227776988
2008-02-01,1378.5999755859375,1396.02001953125,1316.75,1330.6300048828125,78536130000,-0.03476119273728817
2008-03-01,1330.449951171875,1359.6800537109375,1256.97998046875,1322.699951171875,93189170000,-0.005959623397817415
2008-04-01,1326.4100341796875,1404.5699462890625,1324.3499755859375,1385.5899658203125,85978630000,0.047546697641229096
2008-05-01,1385.969970703125,1440.239990234375,1373.0699462890625,1400.3800048828125,80990480000,0.01067418170406853
2008-06-01,1399.6199951171875,1404.050048828125,1272.0,1280.0,96614040000,-0.08596238482631446
2008-07-01,1276.68994140625,1292.1700439453125,1200.43994140625,1267.3800048828125,124980570000,-0.009859371185302779
2008-08-01,1269.4200439453125,1313.1500244140625,1247.449951171875,1282.8299560546875,86266010000,0.012190464669121548
2008-09-01,1287.8299560546875,1303.0400390625,1106.4200439453125,1166.3599853515625,140007320000,-0.09079143354379215
2008-10-01,1164.1700439453125,1167.030029296875,839.7999877929688,968.75,159823030000,-0.16942452401777075
2008-11-01,968.6699829101562,1007.510009765625,741.02001953125,896.239990234375,115660210000,-0.0748490423387097
2008-12-01,888.6099853515625,918.8499755859375,815.6900024414062,903.25,112884470000,0.007821576633499472
2009-01-01,902.989990234375,943.8499755859375,804.2999877929688,825.8800048828125,112090640000,-0.08565734305805428
2009-02-01,823.0900268554688,875.010009765625,734.52001953125,735.0900268554688,124492210000,-0.10993119762019943
2009-03-01,729.5700073242188,832.97998046875,666.7899780273438,797.8699951171875,161843640000,0.08540446199532292
2009-04-01,793.5900268554688,888.7000122070312,783.3200073242188,872.8099975585938,138855320000,0.09392507914826331
2009-05-01,872.739990234375,930.1699829101562,866.0999755859375,919.1400146484375,131614940000,0.05308144638516654
2009-06-01,923.260009765625,956.22998046875,888.8599853515625,919.3200073242188,112653150000,0.00019582726560996022
2009-07-01,920.8200073242188,996.6799926757812,869.3200073242188,987.47998046875,106635790000,0.07414172714778422
2009-08-01,990.219970703125,1039.469970703125,978.510009765625,1020.6199951171875,116059270000,0.03356018886854417
2009-09-01,1019.52001953125,1080.1500244140625,991.969970703125,1057.0799560546875,112295490000,0.03572334572311964
2009-10-01,1054.9100341796875,1101.3599853515625,1019.9500122070312,1036.18994140625,113410990000,-0.019762000526814205
2009-11-01,1036.1800537109375,1113.68994140625,1029.3800048828125,1095.6300048828125,84981530000,0.05736406145372763
2009-12-01,1098.8900146484375,1130.3800048828125,1085.8900146484375,1115.0999755859375,89515330000,0.017770570919338313
2010-01-01,1116.56005859375,1150.449951171875,1071.5899658203125,1073.8699951171875,90947580000,-0.03697424569226215
2010-02-01,1073.8900146484375,1112.4200439453125,1044.5,1104.489990234375,84561340000,0.028513689046546054
2010-03-01,1105.3599853515625,1180.68994140625,1105.3599853515625,1169.4300537109375,103683550000,0.058796425545497355
2010-04-01,1171.22998046875,1219.800048828125,1170.68994140625,1186.68994140625,116741910000,0.014759230482012997
2010-05-01,1188.5799560546875,1205.1300048828125,1040.780029296875,1089.4100341796875,127662780000,-0.08197584207319053
2010-06-01,1087.300048828125,1131.22998046875,1028.3299560546875,1030.7099609375,110106750000,-0.05388244223983851
2010-07-01,1031.0999755859375,1120.949951171875,1010.9099731445312,1101.5999755859375,94778110000,0.06877784957463517
2010-08-01,1107.530029296875,1129.239990234375,1039.699951171875,1049.3299560546875,85738250000,-0.04744918363260475
2010-09-01,1049.719970703125,1157.1600341796875,1049.719970703125,1141.199951171875,79589450000,0.08755110305113556
2010-10-01,1143.489990234375,1196.1400146484375,1131.8699951171875,1183.260009765625,89536270000,0.03685599403554063
2010-11-01,1185.7099609375,1227.0799560546875,1173.0,1180.550048828125,87151070000,-0.002290249746576656
2010-12-01,1186.5999755859375,1262.5999755859375,1186.5999755859375,1257.6400146484375,80984530000,0.06530004034715509
2011-01-01,1257.6199951171875,1302.6700439453125,1257.6199951171875,1286.1199951171875,92164940000,0.022645574359139164
2011-02-01,1289.1400146484375,1344.0699462890625,1289.1400146484375,1327.219970703125,59223660000,0.03195656372809341
2011-03-01,1328.6400146484375,1332.280029296875,1249.050048828125,1325.8299560546875,89507640000,-0.0010473129391664893
2011-04-01,1329.47998046875,1364.56005859375,1294.699951171875,1363.6099853515625,77364810000,0.028495380666536008
2011-05-01,1365.2099609375,1370.5799560546875,1311.800048828125,1345.199951171875,81708980000,-0.01350095289522324
2011-06-01,1345.199951171875,1345.199951171875,1258.0699462890625,1320.6400146484375,86122730000,-0.018257461652479323
2011-07-01,1320.6400146484375,1356.47998046875,1282.8599853515625,1292.280029296875,81102170000,-0.02147442530666621
